"1-731802560;""16"";""1"";""2"";""Low"";""PROD279"";""1-2"";""2012-04-25"";""2012-05-11"""
"1-731814081;""9"";""3"";""4"";""Low"";""PROD470"";""1-2-3-4"";""2012-04-25"";""2012-05-04"""
"1-731814945;""16"";""5"";""6"";""Low"";""PROD698"";""1-2-3-4-5-6"";""2012-04-25"";""2012-05-11"""
"1-731815411;""15"";""6"";""6"";""Low"";""PROD424"";""1-2-3-1-4-5-6"";""2012-04-25"";""2012-05-10"""
"1-731818398;""15"";""10"";""6"";""Low"";""PROD424"";""1-2-3-4-5-2-3-4-3-2-6"";""2012-04-25"";""2012-05-10"""
"1-731818521;""16"";""7"";""6"";""Low"";""PROD401"";""1-2-3-4-1-5-3-6"";""2012-04-25"";""2012-05-11"""
"1-731829901;""20"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-15"""
"1-731829921;""21"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-16"""
"1-731829961;""27"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-22"""
"1-731830011;""16"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-11"""
"1-731830081;""28"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-25"";""2012-05-23"""
"1-731830101;""20"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-15"""
"1-731830131;""17"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-12"""
"1-731830141;""10"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-05"""
"1-731830191;""17"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-12"""
"1-731830321;""28"";""6"";""5"";""Low"";""PROD424"";""1-2-3-4-1-5-4"";""2012-04-25"";""2012-05-23"""
"1-731830361;""15"";""8"";""8"";""Low"";""PROD424"";""1-2-3-4-5-6-7-6-8"";""2012-04-25"";""2012-05-10"""
"1-731830451;""16"";""6"";""7"";""Low"";""PROD215"";""1-2-3-4-5-6-7"";""2012-04-25"";""2012-05-11"""
"1-731830821;""16"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-25"";""2012-05-11"""
"1-731830871;""10"";""6"";""6"";""Low"";""PROD424"";""1-2-3-2-4-5-6"";""2012-04-25"";""2012-05-05"""
"1-731831585;""15"";""1"";""2"";""Low"";""PROD262"";""1-2"";""2012-04-25"";""2012-05-10"""
"1-731840332;""16"";""3"";""4"";""Low"";""PROD261"";""1-2-3-4"";""2012-04-25"";""2012-05-11"""
"1-731853306;""17"";""7"";""7"";""Low"";""PROD267"";""1-2-3-1-4-5-6-7"";""2012-04-25"";""2012-05-12"""
"1-731853501;""21"";""12"";""10"";""Low"";""PROD258"";""1-2-3-4-5-6-7-3-8-9-1-10-9"";""2012-04-25"";""2012-05-16"""
"1-731868931;""15"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-10"""
"1-731868981;""10"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-05"""
"1-731869211;""7"";""2"";""3"";""Low"";""PROD31"";""1-2-3"";""2012-04-25"";""2012-05-02"""
"1-731869271;""14"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-25"";""2012-05-09"""
"1-731869361;""15"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-25"";""2012-05-10"""
"1-731869491;""9"";""8"";""8"";""Low"";""PROD424"";""1-2-3-4-5-6-7-8-3"";""2012-04-25"";""2012-05-04"""
"1-731869641;""17"";""3"";""4"";""Low"";""PROD205"";""1-2-3-4"";""2012-04-25"";""2012-05-12"""
"1-731869721;""10"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-25"";""2012-05-05"""
"1-731871593;""16"";""8"";""9"";""Low"";""PROD13"";""1-2-3-4-5-6-7-8-9"";""2012-04-25"";""2012-05-11"""
"1-731879687;""16"";""3"";""3"";""Low"";""PROD454"";""1-2-3-1"";""2012-04-25"";""2012-05-11"""
"1-731897193;""21"";""14"";""9"";""Low"";""PROD363"";""1-2-3-4-5-6-3-1-3-7-8-1-3-9-5"";""2012-04-25"";""2012-05-16"""
"1-731950209;""17"";""5"";""5"";""Low"";""PROD424"";""1-2-3-4-5-3"";""2012-04-25"";""2012-05-12"""
"1-731966140;""13"";""6"";""6"";""Low"";""PROD215"";""1-2-3-4-2-5-6"";""2012-04-25"";""2012-05-08"""
"1-731966686;""16"";""2"";""3"";""Low"";""PROD591"";""1-2-3"";""2012-04-25"";""2012-05-11"""
"1-731967683;""16"";""5"";""6"";""Low"";""PROD815"";""1-2-3-4-5-6"";""2012-04-25"";""2012-05-11"""
"1-731970710;""9"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-25"";""2012-05-04"""
"1-731991552;""16"";""3"";""3"";""Low"";""PROD262"";""1-2-3-2"";""2012-04-25"";""2012-05-11"""
"1-732011816;""13"";""4"";""4"";""Low"";""PROD104"";""1-2-3-2-4"";""2012-04-25"";""2012-05-08"""
"1-732013295;""14"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-25"";""2012-05-09"""
"1-732018081;""28"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-25"";""2012-05-23"""
"1-732018131;""15"";""1"";""2"";""Low"";""PROD750"";""1-2"";""2012-04-25"";""2012-05-10"""
"1-732022076;""16"";""7"";""5"";""Low"";""PROD401"";""1-2-3-1-2-4-1-5"";""2012-04-25"";""2012-05-11"""
"1-732025104;""28"";""7"";""7"";""Low"";""PROD698"";""1-2-3-4-5-2-6-7"";""2012-04-25"";""2012-05-23"""
"1-732025285;""16"";""7"";""5"";""Low"";""PROD237"";""1-2-3-4-3-2-5-3"";""2012-04-25"";""2012-05-11"""
"1-732026980;""17"";""5"";""6"";""Low"";""PROD13"";""1-2-3-4-5-6"";""2012-04-25"";""2012-05-12"""
"1-732027653;""28"";""4"";""4"";""Low"";""PROD243"";""1-2-3-4-2"";""2012-04-25"";""2012-05-23"""
"1-732061858;""13"";""1"";""2"";""Low"";""PROD455"";""1-2"";""2012-04-25"";""2012-05-08"""
"1-732062676;""20"";""4"";""4"";""Low"";""PROD427"";""1-2-3-2-4"";""2012-04-25"";""2012-05-15"""
"1-732067929;""15"";""4"";""4"";""Low"";""PROD424"";""1-2-3-4-2"";""2012-04-25"";""2012-05-10"""
"1-732073496;""16"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-25"";""2012-05-11"""
"1-732095030;""17"";""3"";""4"";""Low"";""PROD29"";""1-2-3-4"";""2012-04-25"";""2012-05-12"""
"1-732099191;""16"";""4"";""4"";""Low"";""PROD494"";""1-2-3-4-1"";""2012-04-25"";""2012-05-11"""
"1-732111330;""21"";""1"";""2"";""Low"";""PROD215"";""1-2"";""2012-04-25"";""2012-05-16"""
"1-732139419;""27"";""5"";""6"";""Low"";""PROD631"";""1-2-3-4-5-6"";""2012-04-25"";""2012-05-22"""
"1-732143130;""17"";""6"";""7"";""Low"";""PROD321"";""1-2-3-4-5-6-7"";""2012-04-25"";""2012-05-12"""
"1-732171009;""15"";""1"";""2"";""Low"";""PROD704"";""1-2"";""2012-04-25"";""2012-05-10"""
"1-732173481;""9"";""6"";""7"";""Low"";""PROD546"";""1-2-3-4-5-6-7"";""2012-04-25"";""2012-05-04"""
"1-732174599;""14"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-25"";""2012-05-09"""
"1-732177911;""14"";""2"";""2"";""Low"";""PROD253"";""1-2-1"";""2012-04-25"";""2012-05-09"""
"1-732179211;""8"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-25"";""2012-05-03"""
"1-732179287;""16"";""4"";""5"";""Low"";""PROD698"";""1-2-3-4-5"";""2012-04-25"";""2012-05-11"""
"1-732193663;""15"";""2"";""3"";""Low"";""PROD704"";""1-2-3"";""2012-04-25"";""2012-05-10"""
"1-732201078;""15"";""8"";""7"";""Low"";""PROD424"";""1-2-3-1-4-5-6-7-5"";""2012-04-25"";""2012-05-10"""
"1-732202373;""28"";""2"";""3"";""Low"";""PROD247"";""1-2-3"";""2012-04-25"";""2012-05-23"""
"1-732205269;""16"";""1"";""2"";""Low"";""PROD423"";""1-2"";""2012-04-25"";""2012-05-11"""
"1-732211941;""16"";""4"";""4"";""Low"";""PROD424"";""1-2-3-2-4"";""2012-04-25"";""2012-05-11"""
"1-732212111;""13"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-25"";""2012-05-08"""
"1-732212211;""17"";""9"";""10"";""Low"";""PROD424"";""1-2-3-4-5-6-7-8-9-10"";""2012-04-25"";""2012-05-12"""
"1-732212251;""8"";""5"";""6"";""Low"";""PROD424"";""1-2-3-4-5-6"";""2012-04-25"";""2012-05-03"""
"1-732212261;""13"";""5"";""6"";""Low"";""PROD443"";""1-2-3-4-5-6"";""2012-04-25"";""2012-05-08"""
"1-732212691;""20"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-26"";""2012-05-16"""
"1-732212891;""14"";""5"";""6"";""Low"";""PROD266"";""1-2-3-4-5-6"";""2012-04-26"";""2012-05-10"""
"1-732226133;""15"";""2"";""3"";""Low"";""PROD704"";""1-2-3"";""2012-04-25"";""2012-05-10"""
"1-732228413;""27"";""6"";""5"";""Low"";""PROD215"";""1-2-3-1-4-5-2"";""2012-04-25"";""2012-05-22"""
"1-732229387;""21"";""1"";""2"";""Low"";""PROD514"";""1-2"";""2012-04-25"";""2012-05-16"""
"1-732229669;""10"";""5"";""5"";""Low"";""PROD424"";""1-2-3-4-5-2"";""2012-04-25"";""2012-05-05"""
"1-732229853;""17"";""7"";""6"";""Low"";""PROD494"";""1-2-3-4-3-5-4-6"";""2012-04-25"";""2012-05-12"""
"1-732251191;""28"";""6"";""4"";""Low"";""PROD452"";""1-2-3-1-2-4-1"";""2012-04-25"";""2012-05-23"""
"1-732254715;""17"";""17"";""12"";""Low"";""PROD253"";""1-2-3-2-4-5-2-6-7-3-8-9-10-11-12-10-11-10"";""2012-04-25"";""2012-05-12"""
"1-732261051;""14"";""8"";""8"";""Low"";""PROD424"";""1-2-3-4-5-6-7-8-5"";""2012-04-25"";""2012-05-09"""
"1-732261291;""9"";""1"";""2"";""Low"";""PROD494"";""1-2"";""2012-04-25"";""2012-05-04"""
"1-732261891;""16"";""6"";""6"";""Low"";""PROD261"";""1-2-3-4-5-6-4"";""2012-04-26"";""2012-05-12"""
"1-732282433;""17"";""5"";""4"";""Low"";""PROD353"";""1-2-3-4-2-3"";""2012-04-25"";""2012-05-12"""
"1-732289131;""16"";""13"";""8"";""Low"";""PROD424"";""1-2-3-4-5-2-6-4-5-7-2-7-8-7"";""2012-04-25"";""2012-05-11"""
"1-732289335;""15"";""3"";""3"";""Low"";""PROD698"";""1-2-1-3"";""2012-04-25"";""2012-05-10"""
"1-732297896;""16"";""3"";""2"";""Low"";""PROD267"";""1-2-1-2"";""2012-04-25"";""2012-05-11"""
"1-732309611;""12"";""4"";""4"";""Low"";""PROD423"";""1-2-3-4-1"";""2012-04-25"";""2012-05-07"""
"1-732378982;""8"";""2"";""3"";""Low"";""PROD321"";""1-2-3"";""2012-04-25"";""2012-05-03"""
"1-732425275;""10"";""1"";""2"";""Low"";""PROD536"";""1-2"";""2012-04-25"";""2012-05-05"""
"1-732439433;""8"";""3"";""4"";""Low"";""PROD494"";""1-2-3-4"";""2012-04-25"";""2012-05-03"""
"1-732439530;""11"";""3"";""4"";""Low"";""PROD321"";""1-2-3-4"";""2012-04-26"";""2012-05-07"""
"1-732463205;""14"";""3"";""4"";""Low"";""PROD683"";""1-2-3-4"";""2012-04-26"";""2012-05-10"""
"1-732469360;""14"";""1"";""2"";""Low"";""PROD236"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732526526;""14"";""1"";""2"";""Low"";""PROD712"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732852191;""9"";""4"";""5"";""Low"";""PROD321"";""1-2-3-4-5"";""2012-04-26"";""2012-05-05"""
"1-732862874;""13"";""2"";""3"";""Low"";""PROD267"";""1-2-3"";""2012-04-26"";""2012-05-09"""
"1-732869294;""14"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732869889;""14"";""1"";""2"";""Low"";""PROD402"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732875748;""19"";""1"";""2"";""Low"";""PROD211"";""1-2"";""2012-04-26"";""2012-05-15"""
"1-732886198;""20"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-26"";""2012-05-16"""
"1-732892174;""12"";""1"";""2"";""Low"";""PROD693"";""1-2"";""2012-04-26"";""2012-05-08"""
"1-732892273;""19"";""2"";""3"";""Low"";""PROD698"";""1-2-3"";""2012-04-26"";""2012-05-15"""
"1-732893406;""8"";""2"";""3"";""Low"";""PROD261"";""1-2-3"";""2012-04-26"";""2012-05-04"""
"1-732899879;""14"";""1"";""2"";""Low"";""PROD745"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732904675;""14"";""1"";""2"";""Low"";""PROD494"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732923380;""14"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-26"";""2012-05-10"""
"1-732936005;""12"";""1"";""2"";""Low"";""PROD256"";""1-2"";""2012-04-26"";""2012-05-08"""
"1-732942420;""14"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-732949351;""14"";""2"";""3"";""Low"";""PROD546"";""1-2-3"";""2012-04-26"";""2012-05-10"""
"1-732960195;""20"";""1"";""2"";""Low"";""PROD673"";""1-2"";""2012-04-26"";""2012-05-16"""
"1-732970505;""15"";""3"";""4"";""Low"";""PROD207"";""1-2-3-4"";""2012-04-26"";""2012-05-11"""
"1-732970553;""14"";""4"";""5"";""Low"";""PROD363"";""1-2-3-4-5"";""2012-04-26"";""2012-05-10"""
"1-732987137;""15"";""9"";""8"";""Low"";""PROD181"";""1-2-3-4-5-6-2-7-8-7"";""2012-04-26"";""2012-05-11"""
"1-733009526;""8"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-26"";""2012-05-04"""
"1-733033210;""18"";""5"";""5"";""Low"";""PROD800"";""1-2-3-4-5-1"";""2012-04-26"";""2012-05-14"""
"1-733037955;""12"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-26"";""2012-05-08"""
"1-733055291;""14"";""2"";""2"";""Low"";""PROD698"";""1-2-1"";""2012-04-26"";""2012-05-10"""
"1-733072511;""12"";""1"";""2"";""Low"";""PROD257"";""1-2"";""2012-04-26"";""2012-05-08"""
"1-733073241;""19"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-26"";""2012-05-15"""
"1-733073501;""19"";""7"";""7"";""Low"";""PROD455"";""1-2-3-4-5-6-7-5"";""2012-04-26"";""2012-05-15"""
"1-733073791;""9"";""3"";""4"";""Low"";""PROD742"";""1-2-3-4"";""2012-04-26"";""2012-05-05"""
"1-733076472;""14"";""4"";""5"";""Low"";""PROD609"";""1-2-3-4-5"";""2012-04-27"";""2012-05-11"""
"1-733081574;""19"";""5"";""3"";""Low"";""PROD455"";""1-2-3-2-3-2"";""2012-04-26"";""2012-05-15"""
"1-733082240;""9"";""5"";""5"";""Low"";""PROD223"";""1-2-3-4-3-5"";""2012-04-26"";""2012-05-05"""
"1-733083240;""14"";""8"";""4"";""Low"";""PROD267"";""1-2-1-3-1-3-1-4-1"";""2012-04-26"";""2012-05-10"""
"1-733084555;""19"";""3"";""3"";""Low"";""PROD455"";""1-2-3-2"";""2012-04-26"";""2012-05-15"""
"1-733111867;""8"";""4"";""5"";""Low"";""PROD401"";""1-2-3-4-5"";""2012-04-26"";""2012-05-04"""
"1-733115976;""26"";""7"";""7"";""Low"";""PROD424"";""1-2-3-4-3-5-6-7"";""2012-04-26"";""2012-05-22"""
"1-733131099;""14"";""6"";""7"";""Low"";""PROD454"";""1-2-3-4-5-6-7"";""2012-04-26"";""2012-05-10"""
"1-733161095;""7"";""1"";""2"";""Low"";""PROD516"";""1-2"";""2012-04-26"";""2012-05-03"""
"1-733164001;""14"";""5"";""5"";""Low"";""PROD455"";""1-2-3-4-3-5"";""2012-04-26"";""2012-05-10"""
"1-733174377;""20"";""13"";""13"";""Low"";""PROD401"";""1-2-3-4-5-6-7-8-9-10-11-12-13-10"";""2012-04-26"";""2012-05-16"""
"1-733178699;""14"";""3"";""4"";""Low"";""PROD348"";""1-2-3-4"";""2012-04-26"";""2012-05-10"""
"1-733209061;""14"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-26"";""2012-05-10"""
"1-733209301;""19"";""6"";""7"";""Low"";""PROD427"";""1-2-3-4-5-6-7"";""2012-04-26"";""2012-05-15"""
"1-733209761;""7"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-27"";""2012-05-04"""
"1-733240253;""14"";""2"";""3"";""Low"";""PROD243"";""1-2-3"";""2012-04-26"";""2012-05-10"""
"1-733240459;""16"";""9"";""9"";""Low"";""PROD307"";""1-2-3-4-5-1-6-7-8-9"";""2012-04-26"";""2012-05-12"""
"1-733240668;""27"";""7"";""7"";""Low"";""PROD205"";""1-2-3-4-5-4-6-7"";""2012-04-26"";""2012-05-23"""
"1-733244079;""15"";""3"";""4"";""Low"";""PROD813"";""1-2-3-4"";""2012-04-26"";""2012-05-11"""
"1-733244535;""20"";""5"";""6"";""Low"";""PROD701"";""1-2-3-4-5-6"";""2012-04-26"";""2012-05-16"""
"1-733249884;""15"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-26"";""2012-05-11"""
"1-733252138;""15"";""9"";""9"";""Low"";""PROD424"";""1-2-3-4-5-6-7-8-9-7"";""2012-04-26"";""2012-05-11"""
"1-733252403;""14"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-26"";""2012-05-10"""
"1-733254575;""14"";""3"";""4"";""Low"";""PROD698"";""1-2-3-4"";""2012-04-26"";""2012-05-10"""
"1-733265984;""16"";""3"";""4"";""Low"";""PROD279"";""1-2-3-4"";""2012-04-26"";""2012-05-12"""
"1-733266204;""7"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-26"";""2012-05-03"""
"1-733271357;""16"";""6"";""6"";""Low"";""PROD698"";""1-2-3-4-1-5-6"";""2012-04-26"";""2012-05-12"""
"1-733272407;""16"";""4"";""5"";""Low"";""PROD625"";""1-2-3-4-5"";""2012-04-26"";""2012-05-12"""
"1-733272495;""13"";""1"";""2"";""Low"";""PROD738"";""1-2"";""2012-04-26"";""2012-05-09"""
"1-733279756;""13"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-26"";""2012-05-09"""
"1-733290992;""9"";""2"";""3"";""Low"";""PROD279"";""1-2-3"";""2012-04-26"";""2012-05-05"""
"1-733301711;""15"";""2"";""3"";""Low"";""PROD261"";""1-2-3"";""2012-04-26"";""2012-05-11"""
"1-733302992;""16"";""6"";""5"";""Low"";""PROD698"";""1-2-3-1-4-2-5"";""2012-04-26"";""2012-05-12"""
"1-733319481;""8"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-26"";""2012-05-04"""
"1-733336652;""14"";""6"";""6"";""Low"";""PROD253"";""1-2-3-4-2-5-6"";""2012-04-26"";""2012-05-10"""
"1-733345605;""14"";""4"";""5"";""Low"";""PROD401"";""1-2-3-4-5"";""2012-04-26"";""2012-05-10"""
"1-733348917;""6"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-26"";""2012-05-02"""
"1-733360125;""14"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-26"";""2012-05-10"""
"1-733360682;""14"";""3"";""3"";""Low"";""PROD424"";""1-2-3-1"";""2012-04-26"";""2012-05-10"""
"1-733362771;""7"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-26"";""2012-05-03"""
"1-733364740;""15"";""9"";""9"";""Low"";""PROD618"";""1-2-3-4-5-6-2-7-8-9"";""2012-04-26"";""2012-05-11"""
"1-733368900;""26"";""6"";""5"";""Low"";""PROD209"";""1-2-3-4-2-3-5"";""2012-04-26"";""2012-05-22"""
"1-733381485;""14"";""5"";""6"";""Low"";""PROD424"";""1-2-3-4-5-6"";""2012-04-26"";""2012-05-10"""
"1-733393162;""13"";""3"";""3"";""Low"";""PROD203"";""1-2-1-3"";""2012-04-26"";""2012-05-09"""
"1-733405424;""19"";""5"";""5"";""Low"";""PROD597"";""1-2-3-4-3-5"";""2012-04-26"";""2012-05-15"""
"1-733408351;""14"";""2"";""3"";""Low"";""PROD546"";""1-2-3"";""2012-04-26"";""2012-05-10"""
"1-733413965;""15"";""4"";""5"";""Low"";""PROD85"";""1-2-3-4-5"";""2012-04-26"";""2012-05-11"""
"1-733420258;""14"";""4"";""5"";""Low"";""PROD424"";""1-2-3-4-5"";""2012-04-26"";""2012-05-10"""
"1-733449199;""26"";""7"";""7"";""Low"";""PROD207"";""1-2-3-4-5-6-3-7"";""2012-04-26"";""2012-05-22"""
"1-733449471;""13"";""4"";""4"";""Low"";""PROD209"";""1-2-3-1-4"";""2012-04-26"";""2012-05-09"""
"1-733471771;""19"";""2"";""3"";""Low"";""PROD657"";""1-2-3"";""2012-04-26"";""2012-05-15"""
"1-733478789;""13"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-26"";""2012-05-09"""
"1-733482215;""13"";""13"";""11"";""Low"";""PROD742"";""1-2-3-4-1-5-6-7-8-9-8-10-11-8"";""2012-04-26"";""2012-05-09"""
"1-733482558;""13"";""2"";""3"";""Low"";""PROD13"";""1-2-3"";""2012-04-26"";""2012-05-09"""
"1-733485346;""7"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-26"";""2012-05-03"""
"1-733498926;""19"";""5"";""6"";""Low"";""PROD424"";""1-2-3-4-5-6"";""2012-04-26"";""2012-05-15"""
"1-733511386;""15"";""3"";""4"";""Low"";""PROD364"";""1-2-3-4"";""2012-04-26"";""2012-05-11"""
"1-733561308;""7"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-04"""
"1-733561499;""13"";""2"";""3"";""Low"";""PROD253"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-733561635;""19"";""3"";""4"";""Low"";""PROD424"";""1-2-3-4"";""2012-04-27"";""2012-05-16"""
"1-733613370;""19"";""1"";""2"";""Low"";""PROD253"";""1-2"";""2012-04-27"";""2012-05-16"""
"1-733648964;""19"";""3"";""4"";""Low"";""PROD683"";""1-2-3-4"";""2012-04-27"";""2012-05-16"""
"1-734658425;""15"";""1"";""2"";""Low"";""PROD454"";""1-2"";""2012-04-27"";""2012-05-12"""
"1-734664925;""13"";""1"";""2"";""Low"";""PROD256"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-734665561;""13"";""5"";""3"";""Low"";""PROD215"";""1-2-1-3-2-1"";""2012-04-27"";""2012-05-10"""
"1-734668261;""25"";""6"";""5"";""Low"";""PROD701"";""1-2-3-4-3-5-1"";""2012-04-27"";""2012-05-22"""
"1-734671867;""14"";""6"";""6"";""Low"";""PROD546"";""1-2-3-1-4-5-6"";""2012-04-27"";""2012-05-11"""
"1-734672931;""8"";""6"";""7"";""Low"";""PROD424"";""1-2-3-4-5-6-7"";""2012-04-27"";""2012-05-05"""
"1-734673331;""14"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-11"""
"1-734673421;""14"";""1"";""2"";""Low"";""PROD194"";""1-2"";""2012-04-27"";""2012-05-11"""
"1-734673821;""6"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-03"""
"1-734676637;""25"";""4"";""5"";""Low"";""PROD494"";""1-2-3-4-5"";""2012-04-27"";""2012-05-22"""
"1-734678351;""10"";""1"";""2"";""Low"";""PROD401"";""1-2"";""2012-04-27"";""2012-05-07"""
"1-734682341;""13"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-734701966;""15"";""9"";""7"";""Low"";""PROD424"";""1-2-3-4-5-2-4-6-7-6"";""2012-04-27"";""2012-05-12"""
"1-734702136;""13"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-734705951;""15"";""4"";""5"";""Low"";""PROD494"";""1-2-3-4-5"";""2012-04-27"";""2012-05-12"""
"1-734706293;""7"";""2"";""3"";""Low"";""PROD436"";""1-2-3"";""2012-04-27"";""2012-05-04"""
"1-734706379;""13"";""1"";""2"";""Low"";""PROD16"";""1-2"";""2012-04-27"";""2012-05-10"""
"1-734706495;""14"";""4"";""4"";""Low"";""PROD257"";""1-2-3-1-4"";""2012-04-27"";""2012-05-11"""
"1-734710056;""19"";""1"";""2"";""Low"";""PROD615"";""1-2"";""2012-04-27"";""2012-05-16"""
"1-734721812;""15"";""8"";""6"";""Low"";""PROD253"";""1-2-3-4-2-5-6-5-6"";""2012-04-27"";""2012-05-12"""
"1-734722000;""14"";""3"";""3"";""Low"";""PROD461"";""1-2-1-3"";""2012-04-27"";""2012-05-11"""
"1-734734063;""14"";""1"";""2"";""Low"";""PROD66"";""1-2"";""2012-04-27"";""2012-05-11"""
"1-734734357;""6"";""2"";""3"";""Low"";""PROD268"";""1-2-3"";""2012-04-27"";""2012-05-03"""
"1-734734749;""15"";""2"";""3"";""Low"";""PROD279"";""1-2-3"";""2012-04-27"";""2012-05-12"""
"1-734750143;""19"";""1"";""2"";""Low"";""PROD673"";""1-2"";""2012-04-27"";""2012-05-16"""
"1-734753125;""14"";""1"";""2"";""Low"";""PROD279"";""1-2"";""2012-04-27"";""2012-05-11"""
"1-734756057;""18"";""4"";""4"";""Low"";""PROD104"";""1-2-3-4-1"";""2012-04-27"";""2012-05-15"""
"1-734766481;""18"";""2"";""3"";""Low"";""PROD521"";""1-2-3"";""2012-04-27"";""2012-05-15"""
"1-734770187;""8"";""2"";""3"";""Low"";""PROD648"";""1-2-3"";""2012-04-27"";""2012-05-05"""
"1-734790466;""6"";""3"";""4"";""Low"";""PROD321"";""1-2-3-4"";""2012-04-27"";""2012-05-03"""
"1-734792384;""15"";""2"";""3"";""Low"";""PROD261"";""1-2-3"";""2012-04-27"";""2012-05-12"""
"1-734796269;""25"";""1"";""2"";""Low"";""PROD494"";""1-2"";""2012-04-27"";""2012-05-22"""
"1-734796496;""7"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-04"""
"1-734796699;""15"";""6"";""4"";""Low"";""PROD424"";""1-2-3-1-4-3-1"";""2012-04-27"";""2012-05-12"""
"1-734802189;""13"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-10"""
"1-734802399;""18"";""7"";""7"";""Low"";""PROD215"";""1-2-3-4-5-6-7-5"";""2012-04-27"";""2012-05-15"""
"1-734802554;""18"";""7"";""7"";""Low"";""PROD39"";""1-2-3-4-5-6-7-5"";""2012-04-27"";""2012-05-15"""
"1-734805854;""11"";""1"";""2"";""Low"";""PROD424"";""1-2"";""2012-04-27"";""2012-05-08"""
"1-734807317;""6"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-03"""
"1-734812011;""18"";""2"";""3"";""Low"";""PROD424"";""1-2-3"";""2012-04-27"";""2012-05-15"""
